,long,lat,variety,seeding_rate,seed_spacing,speed,yield
624,-91.85011,40.37826,,,,,230.8122
625,-91.8501,40.37827,,,,,222.48492
626,-91.8501,40.37828,,,,,228.14373
627,-91.8501,40.3783,,,,,208.08355
628,-91.8501,40.37831,,,,,234.91721
629,-91.8501,40.37832,,,,,221.31941
630,-91.8501,40.37834,,,,,206.23046
631,-91.8501,40.37835,,,,,204.84271
632,-91.8501,40.37836,,,,,218.54416
633,-91.8501,40.37838,,,,,221.31892
634,-91.8501,40.37839,,,,,226.25665
635,-91.8501,40.37841,,,,,221.33023
636,-91.8501,40.37842,,,,,232.04119
637,-91.8501,40.37843,,,,,239.1117
638,-91.8501,40.37845,,,,,220.11178
639,-91.8501,40.37846,,,,,227.87744
640,-91.8501,40.37847,,,,,228.48332
641,-91.8501,40.37849,,,,,213.67095
642,-91.8501,40.3785,,,,,220.06218
643,-91.8501,40.37852,,,,,208.35972
644,-91.8501,40.37853,,,,,213.07438
645,-91.8501,40.37854,,,,,205.25022
646,-91.8501,40.37856,,,,,214.20262
647,-91.8501,40.37857,,,,,231.46216
648,-91.8501,40.37858,,,,,221.31628
649,-91.8501,40.3786,,,,,246.58226
650,-91.8501,40.37861,,,,,233.37136
651,-91.8501,40.37862,,,,,228.1815
652,-91.8501,40.37864,,,,,235.30474
653,-91.8501,40.37865,,,,,234.93501
654,-91.8501,40.37866,,,,,243.43404
655,-91.8501,40.37868,,,,,238.50024
656,-91.8501,40.37869,,,,,228.26352
657,-91.8501,40.37871,,,,,226.59462
658,-91.8501,40.37872,,,,,229.38514
659,-91.8501,40.37873,,,,,225.09397
660,-91.8501,40.37875,,,,,220.50951
661,-91.8501,40.37876,,,,,216.45115
662,-91.8501,40.37877,,,,,232.16667
663,-91.8501,40.37879,,,,,240.70444
664,-91.8501,40.3788,,,,,225.74786
665,-91.8501,40.37881,,,,,230.21594
666,-91.8501,40.37883,,,,,231.01825
667,-91.8501,40.37884,,,,,225.18779
668,-91.8501,40.37885,,,,,228.12455
669,-91.8501,40.37887,,,,,220.04728
670,-91.85009,40.37888,,,,,231.95204
671,-91.85009,40.3789,,,,,230.28499
672,-91.85009,40.37891,,,,,211.14145
673,-91.8501,40.37892,,,,,217.92408
674,-91.85009,40.37894,,,,,215.35467
675,-91.85009,40.37895,,,,,212.31048
676,-91.85009,40.37896,,,,,222.19374
677,-91.85009,40.37898,,,,,231.28686
678,-91.85009,40.37899,,,,,232.44791
679,-91.85009,40.379,,,,,319.48943
680,-91.85009,40.37902,,,,,332.37804
681,-91.85009,40.37903,,,,,335.23902
682,-91.85009,40.37904,,,,,317.45943
683,-91.85009,40.37906,,,,,297.62297
684,-91.85009,40.37907,,,,,272.19785
685,-91.85009,40.37908,,,,,242.6084
686,-91.85009,40.3791,,,,,237.74736
687,-91.85009,40.37911,,,,,219.96761
688,-91.85009,40.37913,,,,,219.33232
689,-91.85009,40.37914,,,,,222.17481
690,-91.85009,40.37915,,,,,220.50038
691,-91.85009,40.37917,,,,,232.26574
692,-91.85009,40.37918,,,,,248.28065
693,-91.85017,40.3792,,,,,89.97914
694,-91.85017,40.37918,,,,,170.94677
695,-91.85017,40.37917,,,,,184.56991
696,-91.85017,40.37915,,,,,200.80647
697,-91.85017,40.37914,,,,,208.55821
698,-91.85017,40.37912,,,,,223.64715
699,-91.85017,40.37911,,,,,235.06594
700,-91.85017,40.37909,,,,,243.04881
701,-91.85017,40.37907,,,,,249.62102
702,-91.85017,40.37906,,,,,253.91531
703,-91.85017,40.37904,,,,,229.64524
704,-91.85017,40.37903,,,,,227.66607
705,-91.85017,40.37901,,,,,228.5962
706,-91.85017,40.379,,,,,208.56026
707,-91.85017,40.37898,,,,,212.06564
708,-91.85017,40.37897,,,,,209.52465
709,-91.85017,40.37895,,,,,194.60584
710,-91.85017,40.37894,,,,,207.10333
711,-91.85017,40.37892,,,,,191.58417
712,-91.85017,40.37891,,,,,200.83686
713,-91.85017,40.37889,,,,,212.94915
714,-91.85017,40.37888,,,,,215.26305
715,-91.85017,40.37886,,,,,221.43633
716,-91.85017,40.37885,,,,,207.55849
717,-91.85017,40.37883,,,,,222.97301
718,-91.85017,40.37882,,,,,208.92409
719,-91.85017,40.3788,,,,,211.60323
720,-91.85017,40.37879,,,,,214.24761
721,-91.85017,40.37877,,,,,214.04074
722,-91.85017,40.37876,,,,,223.59031
723,-91.85017,40.37874,,,,,207.78245
724,-91.85017,40.37873,,,,,194.04151
725,-91.85017,40.37871,,,,,210.28888
726,-91.85018,40.3787,,,,,213.49664
727,-91.85018,40.37869,,,,,207.85343
728,-91.85018,40.37867,,,,,210.06977
729,-91.85018,40.37866,,,,,225.02342
730,-91.85018,40.37864,,,,,223.78103
731,-91.85018,40.37863,,,,,218.10332
732,-91.85018,40.37861,,,,,223.00568
733,-91.85018,40.3786,,,,,220.70189
734,-91.85018,40.37858,,,,,228.37658
735,-91.85018,40.37857,,,,,230.11777
736,-91.85018,40.37855,,,,,219.20021
737,-91.85018,40.37854,,,,,225.55078
738,-91.85018,40.37852,,,,,215.41022
739,-91.85018,40.37851,,,,,220.66917
740,-91.85018,40.37849,,,,,204.5507
741,-91.85018,40.37848,,,,,200.37369
742,-91.85018,40.37846,,,,,211.1965
743,-91.85018,40.37845,,,,,232.32471
744,-91.85018,40.37843,,,,,233.91617
745,-91.85018,40.37842,,,,,222.4992
746,-91.85018,40.3784,,,,,219.54422
747,-91.85018,40.37839,,,,,224.46521
748,-91.85018,40.37837,,,,,224.27134
749,-91.85018,40.37836,,,,,209.4995
750,-91.85018,40.37834,,,,,218.29457
751,-91.85018,40.37833,,,,,214.95184
752,-91.85018,40.37831,,,,,194.51591
753,-91.85018,40.3783,,,,,215.47272
754,-91.85018,40.37829,,,,,204.84555
755,-91.85018,40.37827,,,,,211.19734
756,-91.85018,40.37826,,,,,214.8008
757,-91.85018,40.37824,,,,,206.07303
758,-91.85018,40.37823,,,,,219.13978
759,-91.85018,40.37822,,,,,209.30364
760,-91.85018,40.3782,,,,,242.1635
761,-91.85018,40.37819,,,,,231.1048
762,-91.85018,40.37817,,,,,217.84119
763,-91.85018,40.37816,,,,,210.45294
764,-91.85018,40.37814,,,,,213.81781
765,-91.85018,40.37813,,,,,215.46654
766,-91.85018,40.37812,,,,,223.05642
767,-91.85018,40.3781,,,,,217.2817
768,-91.85019,40.37809,,,,,218.69678
769,-91.85019,40.37807,,,,,221.37265
770,-91.85019,40.37806,,,,,205.73298
771,-91.85019,40.37804,,,,,203.38486
772,-91.85019,40.37803,,,,,210.00069
773,-91.85019,40.37802,,,,,217.97014
774,-91.85019,40.378,,,,,224.56842
775,-91.85019,40.37799,,,,,210.49032
776,-91.85019,40.37797,,,,,227.82174
777,-91.85019,40.37796,,,,,230.81465
778,-91.85019,40.37794,,,,,218.03261
779,-91.85019,40.37793,,,,,215.2744
780,-91.85019,40.37792,,,,,210.56164
781,-91.85019,40.3779,,,,,231.52363
782,-91.85019,40.37789,,,,,230.22852
783,-91.85019,40.37787,,,,,205.11513
784,-91.85019,40.37786,,,,,207.09929
785,-91.85019,40.37784,,,,,198.78942
786,-91.85019,40.37783,,,,,213.41805
787,-91.85019,40.37782,,,,,221.03704
788,-91.85019,40.3778,,,,,234.28247
789,-91.85019,40.37779,,,,,241.26023
790,-91.85019,40.37777,,,,,238.04815
791,-91.85019,40.37776,,,,,233.98536
792,-91.85019,40.37774,,,,,228.45306
793,-91.85019,40.37773,,,,,213.04671
794,-91.85019,40.37772,,,,,215.94853
795,-91.85019,40.3777,,,,,218.32893
796,-91.85019,40.37769,,,,,203.2035
797,-91.85019,40.37767,,,,,210.45796
798,-91.85019,40.37766,,,,,206.21213
799,-91.85019,40.37764,,,,,189.61421
800,-91.85019,40.37763,,,,,200.6828
801,-91.85019,40.37762,,,,,209.26039
802,-91.85019,40.3776,,,,,227.36782
803,-91.85019,40.37759,,,,,236.57447
804,-91.85019,40.37757,,,,,228.6808
805,-91.85019,40.37756,,,,,237.9323
806,-91.85019,40.37754,,,,,229.55792
807,-91.85019,40.37753,,,,,225.68541
808,-91.85019,40.37752,,,,,228.24282
809,-91.85019,40.3775,,,,,215.66268
810,-91.85019,40.37749,,,,,222.97861
811,-91.85019,40.37747,,,,,228.91224
812,-91.8502,40.37746,,,,,222.00618
813,-91.8502,40.37744,,,,,213.66032
814,-91.8502,40.37743,,,,,209.49035
815,-91.8502,40.37742,,,,,223.54839
816,-91.8502,40.3774,,,,,226.43603
817,-91.8502,40.37739,,,,,222.32339
818,-91.8502,40.37737,,,,,230.86443
819,-91.8502,40.37736,,,,,229.81108
820,-91.8502,40.37734,,,,,234.31325
821,-91.8502,40.37733,,,,,224.37921
822,-91.8502,40.37731,,,,,218.78819
823,-91.8502,40.3773,,,,,220.39068
824,-91.8502,40.37728,,,,,232.93218
825,-91.8502,40.37727,,,,,213.41689
826,-91.8502,40.37726,,,,,206.6887
827,-91.8502,40.37724,,,,,192.36986
828,-91.8502,40.37723,,,,,226.89637
829,-91.8502,40.37721,,,,,213.87058
830,-91.8502,40.3772,,,,,213.46171
831,-91.8502,40.37718,,,,,223.86092
832,-91.8502,40.37717,,,,,218.20536
833,-91.8502,40.37715,,,,,218.18911
834,-91.8502,40.37714,,,,,222.19964
835,-91.8502,40.37712,,,,,212.35417
836,-91.8502,40.37711,,,,,202.20381
837,-91.8502,40.37709,,,,,209.23366
838,-91.8502,40.37708,,,,,201.37398
839,-91.8502,40.37706,,,,,206.95964
840,-91.8502,40.37705,,,,,188.16638
841,-91.8502,40.37703,,,,,219.73731
842,-91.8502,40.37702,,,,,199.14602
843,-91.8502,40.377,,,,,198.07477
844,-91.8502,40.37699,,,,,192.53261
845,-91.8502,40.37697,,,,,204.55393
846,-91.8502,40.37696,,,,,206.307
847,-91.8502,40.37694,,,,,212.94922
848,-91.8502,40.37693,,,,,207.05547
849,-91.8502,40.37691,,,,,216.46286
850,-91.8502,40.3769,,,,,210.44095
851,-91.8502,40.37688,,,,,203.06143
852,-91.8502,40.37687,,,,,215.40513
853,-91.8502,40.37685,,,,,207.34334
854,-91.8502,40.37684,,,,,227.89349
855,-91.8502,40.37682,,,,,215.59653
856,-91.8502,40.37681,,,,,196.45671
857,-91.8502,40.37679,,,,,195.50424
858,-91.8502,40.37678,,,,,192.26931
859,-91.8502,40.37676,,,,,198.82613
860,-91.8502,40.37675,,,,,215.24271
861,-91.8502,40.37673,,,,,212.45123
862,-91.8502,40.37672,,,,,222.68637
863,-91.85021,40.37671,,,,,226.65261
864,-91.85021,40.37669,,,,,213.4085
865,-91.85021,40.37668,,,,,220.37727
866,-91.85021,40.37666,,,,,212.05723
867,-91.85021,40.37665,,,,,205.3779
868,-91.85021,40.37663,,,,,212.78656
869,-91.85021,40.37662,,,,,199.90091
870,-91.85021,40.3766,,,,,201.6785
871,-91.85021,40.37659,,,,,193.80483
872,-91.85021,40.37657,,,,,193.06146
873,-91.85021,40.37656,,,,,199.49631
874,-91.85021,40.37654,,,,,200.67283
875,-91.85021,40.37653,,,,,218.80052
876,-91.85021,40.37651,,,,,218.34348
877,-91.85021,40.3765,,,,,210.37017
878,-91.85021,40.37649,,,,,203.68127
879,-91.85021,40.37647,,,,,204.73972
880,-91.85021,40.37646,,,,,214.85693
881,-91.85021,40.37644,,,,,208.71387
882,-91.85021,40.37643,,,,,205.0824
883,-91.85021,40.37641,,,,,220.67716
884,-91.85021,40.3764,,,,,197.04487
885,-91.85021,40.37638,,,,,198.802
886,-91.85021,40.37637,,,,,195.97593
887,-91.85021,40.37635,,,,,220.36575
888,-91.85021,40.37634,,,,,227.582
889,-91.85021,40.37632,,,,,225.80164
890,-91.85021,40.37631,,,,,239.86259
891,-91.85021,40.37629,,,,,268.11792
892,-91.85021,40.37628,,,,,268.22129
893,-91.85021,40.37626,,,,,259.44083
894,-91.85021,40.37625,,,,,247.3487
895,-91.85021,40.37624,,,,,268.01412
896,-91.85021,40.37622,,,,,262.52045
897,-91.85021,40.37621,,,,,243.1518
898,-91.85021,40.37619,,,,,233.3122
899,-91.85021,40.37618,,,,,229.32336
900,-91.85021,40.37616,,,,,231.51096
901,-91.85021,40.37615,,,,,239.33931
902,-91.85021,40.37614,,,,,227.0644
903,-91.85021,40.37612,,,,,243.84448
904,-91.85021,40.37611,,,,,229.83557
905,-91.85022,40.37605,,,,,247.13515
906,-91.85028,40.37611,,,,,219.05262
907,-91.85028,40.37612,,,,,307.91525
908,-91.85028,40.37613,,,,,310.68004
909,-91.85028,40.37614,,,,,252.30514
910,-91.85028,40.37616,,,,,237.24457
911,-91.85028,40.37617,,,,,226.77373
912,-91.85028,40.37618,,,,,232.43076
913,-91.85028,40.3762,,,,,266.58987
914,-91.85028,40.37621,,,,,250.12393
915,-91.85028,40.37623,,,,,211.08426
916,-91.85028,40.37625,,,,,193.67106
917,-91.85028,40.37626,,,,,194.54328
918,-91.85028,40.37628,,,,,246.0612
919,-91.85028,40.37629,,,,,240.57567
920,-91.85028,40.3763,,,,,237.78006
921,-91.85028,40.37631,,,,,237.90366
922,-91.85028,40.37633,,,,,258.16037
923,-91.85028,40.37634,,,,,259.901
924,-91.85028,40.37635,,,,,262.84186
925,-91.85028,40.37637,,,,,258.73352
926,-91.85028,40.37638,,,,,242.29957
927,-91.85028,40.37639,,,,,241.63478
928,-91.85028,40.3764,,,,,236.51273
929,-91.85028,40.37642,,,,,212.36736
930,-91.85028,40.37643,,,,,207.26017
931,-91.85028,40.37644,,,,,211.25933
932,-91.85028,40.37645,,,,,210.56093
933,-91.85028,40.37647,,,,,192.36296
934,-91.85028,40.37648,,,,,187.04506
935,-91.85028,40.3765,,,,,195.24246
936,-91.85028,40.37651,,,,,199.23181
937,-91.85028,40.37653,,,,,206.24461
938,-91.85028,40.37654,,,,,213.49168
939,-91.85027,40.37655,,,,,209.67984
940,-91.85027,40.37657,,,,,204.93005
941,-91.85027,40.37658,,,,,214.23154
942,-91.85027,40.3766,,,,,195.87318
943,-91.85027,40.37661,,,,,205.80348
944,-91.85027,40.37662,,,,,212.83252
945,-91.85027,40.37664,,,,,200.58159
946,-91.85027,40.37665,,,,,205.17743
947,-91.85027,40.37667,,,,,180.98749
948,-91.85027,40.37668,,,,,208.60374
949,-91.85027,40.3767,,,,,206.23702
950,-91.85027,40.37671,,,,,198.27574
951,-91.85027,40.37672,,,,,208.24356
952,-91.85027,40.37674,,,,,207.44054
953,-91.85027,40.37675,,,,,217.14204
954,-91.85027,40.37677,,,,,228.26238
955,-91.85027,40.37678,,,,,217.94622
956,-91.85027,40.37679,,,,,216.03242
957,-91.85027,40.37681,,,,,212.85668
958,-91.85027,40.37682,,,,,206.5452
959,-91.85027,40.37684,,,,,214.45473
960,-91.85027,40.37685,,,,,208.32488
961,-91.85027,40.37687,,,,,195.08406
962,-91.85027,40.37688,,,,,202.45751
963,-91.85027,40.37689,,,,,191.36978
964,-91.85027,40.37691,,,,,198.34167
965,-91.85027,40.37692,,,,,198.4045
966,-91.85027,40.37694,,,,,210.14471
967,-91.85027,40.37695,,,,,216.11442
968,-91.85027,40.37696,,,,,210.10554
969,-91.85027,40.37698,,,,,228.23467
970,-91.85027,40.37699,,,,,212.49914
971,-91.85027,40.37701,,,,,200.19834
972,-91.85027,40.37702,,,,,197.22457
973,-91.85027,40.37704,,,,,200.30869
974,-91.85027,40.37705,,,,,204.0502
975,-91.85027,40.37706,,,,,218.4175
976,-91.85027,40.37708,,,,,208.7314
977,-91.85027,40.37709,,,,,206.36585
978,-91.85027,40.37711,,,,,212.35022
979,-91.85027,40.37712,,,,,201.74259
980,-91.85027,40.37714,,,,,230.35514
981,-91.85027,40.37715,,,,,237.74301
982,-91.85027,40.37716,,,,,224.84617
983,-91.85027,40.37718,,,,,239.34429
984,-91.85027,40.37719,,,,,220.70255
985,-91.85026,40.37721,,,,,221.49623
986,-91.85026,40.37722,,,,,231.6662
987,-91.85026,40.37723,,,,,214.13461
988,-91.85026,40.37725,,,,,222.42838
989,-91.85026,40.37726,,,,,216.38349
990,-91.85026,40.37728,,,,,240.80248
991,-91.85026,40.37729,,,,,228.93721
992,-91.85026,40.3773,,,,,214.23757
993,-91.85026,40.37732,,,,,216.13691
994,-91.85026,40.37733,,,,,217.41626
995,-91.85026,40.37735,,,,,236.66249
996,-91.85026,40.37736,,,,,242.79854
997,-91.85026,40.37737,,,,,236.0402
998,-91.85026,40.37739,,,,,243.13556
999,-91.85026,40.3774,,,,,245.0371
1000,-91.85026,40.37742,,,,,228.94345
1001,-91.85026,40.37743,,,,,228.26817
1002,-91.85026,40.37745,,,,,231.30997
1003,-91.85026,40.37746,,,,,224.16314
1004,-91.85026,40.37748,,,,,227.47399
1005,-91.85026,40.37749,,,,,209.78235
1006,-91.85026,40.3775,,,,,216.20865
1007,-91.85026,40.37752,,,,,226.45991
1008,-91.85026,40.37753,,,,,219.96311
1009,-91.85026,40.37755,,,,,225.13629
1010,-91.85026,40.37756,,,,,223.38539
1011,-91.85026,40.37758,,,,,254.06779
1012,-91.85026,40.37759,,,,,247.73814
1013,-91.85026,40.3776,,,,,245.54926
1014,-91.85026,40.37762,,,,,237.69
1015,-91.85026,40.37763,,,,,231.46688
1016,-91.85026,40.37764,,,,,229.76151
1017,-91.85026,40.37766,,,,,248.95409
1018,-91.85026,40.37767,,,,,235.04454
1019,-91.85026,40.37768,,,,,235.62515
1020,-91.85026,40.37769,,,,,234.68552
1021,-91.85026,40.3777,,,,,232.94697
1022,-91.85026,40.37772,,,,,238.40336
1023,-91.85026,40.37773,,,,,237.60105
1024,-91.85026,40.37774,,,,,263.72601
1025,-91.85026,40.37775,,,,,266.84764
1026,-91.85026,40.37776,,,,,249.43998
1027,-91.85026,40.37778,,,,,252.37361
1028,-91.85026,40.37779,,,,,234.60119
1029,-91.85026,40.3778,,,,,232.17423
1030,-91.85026,40.37781,,,,,242.97726
1031,-91.85026,40.37783,,,,,242.15666
1032,-91.85025,40.37784,,,,,265.90244
1033,-91.85025,40.37785,,,,,253.11703
1034,-91.85025,40.37786,,,,,242.4768
1035,-91.85025,40.37787,,,,,238.07465
1036,-91.85025,40.37789,,,,,232.26622
1037,-91.85025,40.3779,,,,,237.6907
1038,-91.85025,40.37791,,,,,252.53383
1039,-91.85025,40.37792,,,,,254.67337
1040,-91.85025,40.37794,,,,,262.29044
1041,-91.85025,40.37795,,,,,269.75599
1042,-91.85025,40.37796,,,,,249.81296
1043,-91.85025,40.37798,,,,,244.94998
1044,-91.85025,40.37799,,,,,232.37012
1045,-91.85025,40.378,,,,,249.51062
1046,-91.85025,40.37802,,,,,238.9501
1047,-91.85025,40.37803,,,,,234.31401
1048,-91.85025,40.37804,,,,,226.34158
1049,-91.85025,40.37806,,,,,220.08901
1050,-91.85025,40.37807,,,,,219.34057
1051,-91.85025,40.37808,,,,,222.80894
1052,-91.85025,40.3781,,,,,235.14961
1053,-91.85025,40.37811,,,,,235.56559
1054,-91.85025,40.37812,,,,,240.90635
1055,-91.85025,40.37814,,,,,239.62796
1056,-91.85025,40.37815,,,,,222.64818
1057,-91.85025,40.37816,,,,,218.33292
1058,-91.85025,40.37818,,,,,224.32167
1059,-91.85025,40.37819,,,,,229.06797
1060,-91.85025,40.3782,,,,,247.97962
1061,-91.85025,40.37822,,,,,241.57046
1062,-91.85025,40.37823,,,,,212.65753
1063,-91.85025,40.37824,,,,,218.36284
1064,-91.85025,40.37826,,,,,209.19653
1065,-91.85025,40.37827,,,,,215.6021
1066,-91.85025,40.37828,,,,,227.99476
1067,-91.85025,40.3783,,,,,236.54433
1068,-91.85025,40.37831,,,,,246.78971
1069,-91.85025,40.37832,,,,,246.88589
1070,-91.85025,40.37834,,,,,260.8359
1071,-91.85025,40.37835,,,,,248.8579
1072,-91.85025,40.37836,,,,,246.60481
1073,-91.85025,40.37838,,,,,261.0979
1074,-91.85025,40.37839,,,,,264.2195
1075,-91.85025,40.3784,,,,,235.17208
1076,-91.85024,40.37841,,,,,237.58502
1077,-91.85024,40.37843,,,,,227.72404
1078,-91.85024,40.37844,,,,,233.3539
1079,-91.85024,40.37845,,,,,237.26858
1080,-91.85024,40.37847,,,,,242.62749
1081,-91.85024,40.37848,,,,,263.64498
1082,-91.85024,40.37849,,,,,275.72568
1083,-91.85025,40.37851,,,,,269.15926
1084,-91.85025,40.37852,,,,,266.09213
1085,-91.85025,40.37853,,,,,258.67954
1086,-91.85025,40.37855,,,,,239.81803
1087,-91.85024,40.37856,,,,,242.9664
1088,-91.85024,40.37857,,,,,226.42662
1089,-91.85024,40.37859,,,,,236.31997
1090,-91.85024,40.3786,,,,,233.45731
1091,-91.85024,40.37861,,,,,225.89788
1092,-91.85024,40.37862,,,,,218.98206
1093,-91.85024,40.37864,,,,,209.02111
1094,-91.85024,40.37865,,,,,229.606
1095,-91.85024,40.37866,,,,,237.54053
1096,-91.85024,40.37868,,,,,247.12102
1097,-91.85024,40.37869,,,,,242.4136
1098,-91.85024,40.3787,,,,,238.64416
1099,-91.85024,40.37872,,,,,232.22209
1100,-91.85024,40.37873,,,,,244.40046
1101,-91.85024,40.37874,,,,,232.19489
1102,-91.85024,40.37876,,,,,245.16181
1103,-91.85024,40.37877,,,,,253.00203
1104,-91.85024,40.37878,,,,,242.37784
1105,-91.85024,40.3788,,,,,245.81467
1106,-91.85024,40.37881,,,,,233.06062
1107,-91.85024,40.37882,,,,,232.67761
1108,-91.85024,40.37884,,,,,227.97766
1109,-91.85024,40.37885,,,,,229.67703
1110,-91.85024,40.37886,,,,,239.75694
1111,-91.85024,40.37888,,,,,240.13652
1112,-91.85024,40.37889,,,,,246.76809
1113,-91.85024,40.3789,,,,,250.3858
1114,-91.85024,40.37892,,,,,233.33654
1115,-91.85024,40.37893,,,,,245.90622
1116,-91.85024,40.37894,,,,,249.03543
1117,-91.85024,40.37896,,,,,230.12431
1118,-91.85024,40.37897,,,,,236.04538
1119,-91.85024,40.37898,,,,,228.47944
1120,-91.85024,40.37899,,,,,226.15624
1121,-91.85024,40.37901,,,,,220.59463
1122,-91.85024,40.37902,,,,,244.61124
1123,-91.85024,40.37903,,,,,257.22498
1124,-91.85024,40.37905,,,,,272.26877
1125,-91.85024,40.37906,,,,,267.22295
1126,-91.85024,40.37907,,,,,263.26104
1127,-91.85024,40.37909,,,,,257.02596
1128,-91.85024,40.3791,,,,,249.65264
1129,-91.85024,40.37911,,,,,240.23676
1130,-91.85024,40.37913,,,,,239.83784
1131,-91.85024,40.37914,,,,,217.64
1132,-91.85023,40.37915,,,,,240.81377
1133,-91.85023,40.37917,,,,,228.30543
1134,-91.85023,40.37918,,,,,246.38062
1135,-91.85023,40.37919,,,,,258.71879
1136,-91.85031,40.3792,,,,,43.78447
1137,-91.85031,40.37918,,,,,166.59527
1138,-91.85031,40.37917,,,,,193.07364
1139,-91.85031,40.37915,,,,,222.27107
1140,-91.85031,40.37914,,,,,218.14111
1141,-91.85031,40.37912,,,,,229.41261
1142,-91.85031,40.37911,,,,,247.20607
1143,-91.85031,40.3791,,,,,250.26756
1144,-91.85031,40.37908,,,,,261.55882
1145,-91.85031,40.37907,,,,,269.32579
1146,-91.85032,40.37905,,,,,272.91622
1147,-91.85032,40.37904,,,,,269.16298
1148,-91.85032,40.37903,,,,,262.24274
1149,-91.85031,40.37901,,,,,252.32864
1150,-91.85032,40.379,,,,,243.92946
1151,-91.85032,40.37898,,,,,227.3978
1152,-91.85032,40.37897,,,,,234.89243
1153,-91.85032,40.37896,,,,,221.00292
1154,-91.85032,40.37894,,,,,222.4215
1155,-91.85032,40.37893,,,,,223.70053
1156,-91.85032,40.37891,,,,,220.554
1157,-91.85032,40.3789,,,,,229.78535
1158,-91.85032,40.37889,,,,,247.81191
1159,-91.85032,40.37887,,,,,234.80648
1160,-91.85032,40.37886,,,,,248.94199
1161,-91.85032,40.37884,,,,,236.19821
1162,-91.85032,40.37883,,,,,220.35708
1163,-91.85032,40.37881,,,,,231.83601
1164,-91.85032,40.3788,,,,,221.90942
1165,-91.85032,40.37879,,,,,224.38572
1166,-91.85032,40.37877,,,,,230.94708
1167,-91.85032,40.37876,,,,,214.65592
1168,-91.85032,40.37874,,,,,206.02692
1169,-91.85032,40.37873,,,,,209.67976
1170,-91.85032,40.37872,,,,,210.0795
1171,-91.85032,40.3787,,,,,233.97503
1172,-91.85032,40.37869,,,,,233.5957
1173,-91.85032,40.37868,,,,,274.5504
1174,-91.85032,40.37866,,,,,246.23374
1175,-91.85032,40.37865,,,,,234.05253
1176,-91.85032,40.37863,,,,,231.55997
1177,-91.85032,40.37862,,,,,241.53802
1178,-91.85032,40.37861,,,,,220.89722
1179,-91.85032,40.37859,,,,,235.95661
1180,-91.85032,40.37858,,,,,222.38716
1181,-91.85032,40.37856,,,,,243.18941
1182,-91.85032,40.37855,,,,,227.01398
1183,-91.85032,40.37854,,,,,214.9601
1184,-91.85032,40.37852,,,,,234.84156
1185,-91.85032,40.37851,,,,,240.49518
1186,-91.85032,40.37849,,,,,241.12722
1187,-91.85032,40.37848,,,,,256.62944
1188,-91.85032,40.37846,,,,,256.28177
1189,-91.85032,40.37845,,,,,242.30889
1190,-91.85032,40.37844,,,,,231.23309
1191,-91.85032,40.37842,,,,,230.3452
1192,-91.85032,40.37841,,,,,222.82133
1193,-91.85032,40.37839,,,,,201.63306
1194,-91.85032,40.37838,,,,,248.52645
1195,-91.85032,40.37837,,,,,236.81041
1196,-91.85032,40.37835,,,,,225.53742
1197,-91.85032,40.37834,,,,,227.31866
1198,-91.85032,40.37832,,,,,227.80907
1199,-91.85032,40.37831,,,,,217.11284
1200,-91.85032,40.37829,,,,,223.21629
1201,-91.85033,40.37828,,,,,218.89776
1202,-91.85033,40.37826,,,,,237.1337
1203,-91.85033,40.37825,,,,,244.75755
1204,-91.85033,40.37824,,,,,232.97314
1205,-91.85033,40.37822,,,,,239.16313
1206,-91.85033,40.37821,,,,,233.79244
1207,-91.85033,40.37819,,,,,215.96161
1208,-91.85033,40.37818,,,,,231.45586
1209,-91.85033,40.37816,,,,,210.8256
1210,-91.85033,40.37815,,,,,219.95815
1211,-91.85033,40.37814,,,,,208.43261
1212,-91.85033,40.37812,,,,,207.34844
1213,-91.85033,40.37811,,,,,213.68767
1214,-91.85033,40.37809,,,,,200.25962
